,mass A,,,,
t,x,y,θ,frame,
0.000,291.9,-100.3,-19.0,0
0.017,300.2,-69.80,-13.1,1
0.033,305.8,-38.02,-7.1,2
0.050,307.2,-3.531,-0.7,3
0.067,305.0,30.11,5.6,4
0.083,300.0,63.17,11.9,5
0.100,291.1,94.47,18.0,6
0.117,279.4,123.6,23.9,7
0.134,265.7,150.4,29.5,8
0.150,250.2,173.5,34.7,9
0.167,234.5,193.8,39.6,10
0.184,217.9,211.1,44.1,11
0.200,201.4,225.8,48.3,12
0.217,186.8,237.7,51.8,13
0.234,172.8,248.2,55.2,14
0.250,161.2,255.4,57.8,15
0.267,151.8,260.5,59.8,16
0.284,145.2,262.9,61.1,17
0.300,140.3,264.6,62.1,18
0.317,137.9,265.1,62.5,19
0.334,138.6,265.3,62.4,20
0.351,141.7,264.1,61.8,21
0.367,146.9,261.6,60.7,22
0.384,154.4,257.5,59.1,23
0.401,164.3,251.5,56.8,24
0.417,177.4,242.8,53.8,25
0.434,191.6,233.0,50.6,26
0.451,207.4,219.4,46.6,27
0.467,223.0,205.6,42.7,28
0.484,238.8,187.2,38.1,29
0.501,254.9,165.6,33.0,30
0.517,269.5,142.2,27.8,31
0.534,282.0,116.2,22.4,32
0.551,292.8,87.28,16.6,33
0.568,300.5,55.61,10.5,34
0.584,305.5,24.00,4.5,35
0.601,305.9,-5.229,-1.0,36
0.618,304.3,-40.36,-7.6,37
0.634,299.3,-72.12,-13.6,38
0.651,291.2,-102.0,-19.3,39
0.668,308.5,-143.7,-25.0,40
0.684,294.5,-171.0,-30.1,41
0.701,277.3,-195.9,-35.2,42
0.718,259.9,-218.6,-40.1,43
0.734,241.6,-237.7,-44.5,44
0.751,224.5,-254.0,-48.5,45
0.768,209.0,-267.8,-52.0,46
0.785,195.0,-278.2,-55.0,47
0.801,182.6,-286.0,-57.4,48
0.818,173.0,-292.7,-59.4,49
0.835,165.7,-296.4,-60.8,50
0.851,161.5,-298.9,-61.6,51
0.868,160.1,-299.6,-61.9,52
0.885,161.3,-299.2,-61.7,53
0.901,165.8,-296.8,-60.8,54
0.918,172.7,-292.7,-59.5,55
0.935,182.3,-286.4,-57.5,56
0.951,194.2,-278.2,-55.1,57
0.968,208.4,-268.2,-52.2,58
0.985,223.9,-255.5,-48.8,59
1.002,239.7,-238.9,-44.9,60
1.018,255.6,-219.3,-40.6,61
1.035,272.4,-196.2,-35.8,62
1.052,291.3,-172.9,-30.7,63
1.068,306.8,-145.6,-25.4,64
1.085,320.3,-115.2,-19.8,65
1.102,329.2,-82.58,-14.1,66
1.118,305.3,-42.23,-7.9,67
1.135,307.9,-10.39,-1.9,68
1.152,307.4,19.39,3.6,69
1.168,303.3,49.37,9.2,70
1.185,296.4,79.64,15.0,71
1.202,286.1,108.7,20.8,72
1.219,274.0,136.1,26.4,73
1.235,260.4,159.7,31.5,74
1.252,245.5,181.2,36.4,75
1.269,230.1,199.2,40.9,76
1.285,214.7,213.9,44.9,77
1.302,200.0,226.5,48.6,78
1.319,186.4,237.3,51.9,79
1.335,174.9,245.7,54.6,80
1.352,165.0,252.1,56.8,81
1.369,157.5,256.7,58.5,82
1.385,151.9,259.1,59.6,83
1.402,149.0,260.4,60.2,84
1.419,148.4,260.6,60.3,85
1.436,150.7,259.4,59.8,86
1.452,155.3,257.0,58.9,87
1.469,162.2,252.8,57.3,88
1.486,171.2,247.0,55.3,89
1.502,182.6,239.2,52.6,90
1.519,195.9,228.7,49.4,91
1.536,211.0,215.3,45.6,92
1.552,225.0,202.3,42.0,93
1.569,240.7,184.9,37.5,94
1.586,255.6,164.6,32.8,95
1.602,269.4,142.0,27.8,96
1.619,281.9,116.9,22.5,97
1.636,293.0,88.53,16.8,98
1.653,300.9,58.65,11.0,99
1.669,306.1,28.33,5.3,100
1.686,307.4,0.739,0.1,101
1.703,306.6,-30.03,-5.6,102
1.719,332.8,-67.20,-11.4,103
1.736,325.1,-98.68,-16.9,104
1.753,314.0,-129.3,-22.4,105
1.769,300.9,-158.6,-27.8,106
1.786,284.6,-184.9,-33.0,107
1.803,268.5,-208.2,-37.8,108
1.819,252.8,-228.8,-42.1,109
