,mass A,,,,
t,x,y,θ,frame,
3.372,77.02,-126.2,-58.6,202
3.388,82.93,-122.9,-56.0,203
3.405,90.02,-118.9,-52.9,204
3.422,98.24,-112.6,-48.9,205
3.439,107.3,-104.8,-44.3,206
3.455,116.6,-94.51,-39.0,207
3.472,125.4,-81.61,-33.0,208
3.489,133.5,-67.54,-26.8,209
3.505,140.8,-52.74,-20.5,210
3.522,146.0,-35.56,-13.7,211
3.539,148.6,-17.90,-6.9,212
3.555,149.1,0.960,0.4,213
3.572,145.5,19.15,7.5,214
3.589,141.3,36.40,14.4,215
3.605,135.3,52.38,21.2,216
3.622,127.8,66.63,27.5,217
3.639,119.6,79.25,33.5,218
3.656,111.2,89.62,38.9,219
3.672,103.0,98.22,43.6,220
3.689,94.87,104.9,47.9,221
3.706,86.27,111.4,52.3,222
3.722,79.91,115.6,55.3,223
3.739,74.76,118.3,57.7,224
3.756,71.37,120.1,59.3,225
3.772,69.96,120.9,59.9,226
3.789,70.34,121.0,59.8,227
3.806,72.00,120.0,59.0,228
3.822,75.50,118.1,57.4,229
3.839,80.03,115.1,55.2,230
3.856,86.33,111.1,52.2,231
3.873,93.79,105.4,48.3,232
3.889,102.1,98.37,43.9,233
3.906,110.7,89.36,38.9,234
3.923,119.2,78.12,33.2,235
3.939,127.0,66.34,27.6,236
3.956,133.8,52.83,21.5,237
3.973,139.5,35.39,14.2,238
3.989,143.4,17.95,7.1,239
4.006,144.9,0.353,0.1,240
4.023,144.1,-17.03,-6.7,241
4.039,141.7,-33.72,-13.4,242
4.056,137.0,-49.97,-20.0,243
4.073,131.0,-64.60,-26.2,244
4.090,123.4,-77.94,-32.3,245
4.106,115.6,-89.50,-37.8,246
4.123,107.4,-99.18,-42.7,247
4.140,99.22,-107.4,-47.3,248
4.156,91.82,-113.8,-51.1,249
4.173,85.20,-118.5,-54.3,250
4.190,80.05,-122.2,-56.8,251
4.206,76.39,-124.2,-58.4,252
4.223,74.11,-125.6,-59.5,253
4.240,73.87,-125.6,-59.5,254
4.256,75.13,-124.9,-59.0,255
4.273,78.11,-123.4,-57.7,256
4.290,82.52,-120.8,-55.7,257
4.307,88.56,-117.2,-52.9,258
4.323,95.71,-112.4,-49.6,259
4.340,103.8,-105.3,-45.4,260
4.357,112.3,-96.49,-40.7,261
4.373,121.1,-85.56,-35.2,262
4.390,129.3,-73.21,-29.5,263
4.407,136.8,-58.91,-23.3,264
4.423,141.9,-43.66,-17.1,265
4.440,145.6,-27.31,-10.6,266
4.457,148.0,-13.30,-5.1,267
4.473,145.3,7.525,3.0,268
4.490,143.5,24.12,9.5,269
4.507,139.0,40.51,16.2,270
4.524,132.8,55.05,22.5,271
4.540,126.2,68.26,28.4,272
4.557,118.7,79.78,33.9,273
4.574,108.9,92.59,40.4,274
4.590,101.0,100.3,44.8,275
4.607,93.33,107.4,49.0,276
4.624,87.07,112.1,52.2,277
4.640,82.17,114.8,54.4,278
4.657,78.06,116.9,56.3,279
4.674,75.89,118.1,57.3,280
4.690,75.28,118.1,57.5,281
4.707,76.23,117.8,57.1,282
4.724,78.81,116.2,55.9,283
4.740,82.92,113.4,53.8,284
4.757,88.08,109.6,51.2,285
4.774,94.62,104.1,47.7,286
4.791,102.1,97.24,43.6,287
4.807,110.2,89.25,39.0,288
4.824,118.7,78.71,33.5,289
4.841,126.3,67.64,28.2,290
4.857,132.6,53.41,21.9,291
4.874,138.4,38.55,15.6,292
4.891,142.3,22.40,8.9,293
4.907,144.4,5.977,2.4,294
4.924,144.7,-11.49,-4.5,295
4.941,142.9,-27.10,-10.7,296
4.957,139.5,-43.07,-17.2,297
4.974,134.3,-57.31,-23.1,298
4.991,127.9,-70.86,-29.0,299
5.008,121.2,-82.55,-34.3,300
5.024,113.2,-92.84,-39.3,301
5.041,105.5,-101.0,-43.7,302
5.058,97.92,-107.6,-47.7,303
5.074,91.80,-112.2,-50.7,304
5.091,86.67,-116.2,-53.3,305
5.108,82.91,-118.8,-55.1,306
5.124,80.27,-120.1,-56.2,307
5.141,79.70,-120.0,-56.4,308
5.158,79.97,-119.7,-56.3,309
5.174,82.36,-118.0,-55.1,310
5.191,86.02,-115.7,-53.4,311
5.208,91.39,-112.0,-50.8,312
5.225,97.34,-107.0,-47.7,313
5.241,104.4,-100.2,-43.8,314
5.258,111.8,-92.12,-39.5,315
5.275,119.7,-82.51,-34.6,316
5.291,127.1,-71.19,-29.3,317
5.308,134.0,-58.33,-23.5,318
5.325,139.9,-45.91,-18.2,319
5.341,144.0,-30.67,-12.0,320
5.358,146.9,-15.76,-6.1,321
5.375,147.0,1.701,0.7,322
5.391,143.6,17.87,7.1,323
5.408,140.3,33.39,13.4,324
5.425,135.3,47.98,19.5,325
5.442,129.7,61.42,25.3,326
5.458,122.9,72.96,30.7,327
5.475,116.0,83.11,35.6,328
5.492,108.8,91.39,40.0,329
5.508,102.4,98.45,43.9,330
5.525,96.80,103.9,47.0,331
5.542,91.98,108.1,49.6,332
5.558,87.95,110.4,51.5,333
5.575,85.60,111.7,52.5,334
5.592,84.51,111.6,52.9,335
5.608,85.00,111.2,52.6,336
5.625,87.29,110.0,51.6,337
5.642,90.70,107.8,49.9,338
5.659,95.03,103.3,47.4,339
5.675,100.0,97.89,44.4,340
5.692,106.9,92.03,40.7,341
5.709,114.0,83.88,36.3,342
5.725,121.4,74.70,31.6,343
5.742,129.3,64.08,26.4,344
5.759,136.0,52.03,20.9,345
5.775,140.7,37.53,14.9,346
5.792,144.2,22.55,8.9,347
5.809,146.4,6.143,2.4,348
5.825,147.6,-11.81,-4.6,349
5.842,144.2,-25.56,-10.1,350
5.859,140.8,-40.92,-16.2,351
5.876,135.9,-55.39,-22.2,352
5.892,129.8,-67.82,-27.6,353
5.909,123.0,-79.22,-32.8,354
5.926,115.8,-88.77,-37.5,355
5.942,108.5,-96.98,-41.8,356
5.959,101.7,-103.6,-45.5,357
5.976,95.71,-108.7,-48.6,358
5.992,90.79,-112.4,-51.1,359
6.009,86.89,-114.9,-52.9,360
6.026,84.51,-116.0,-53.9,361
6.042,83.55,-116.6,-54.4,362
6.059,84.19,-115.4,-53.9,363
6.076,85.93,-114.0,-53.0,364
6.093,89.42,-111.3,-51.2,365
6.109,94.01,-107.6,-48.9,366
6.126,99.78,-102.6,-45.8,367
6.143,106.1,-96.40,-42.3,368
6.159,113.3,-88.42,-38.0,369
6.176,120.4,-79.15,-33.3,370
6.193,127.5,-68.01,-28.1,371
6.209,133.8,-55.70,-22.6,372
