,mass A,,,,
t,x,y,θ,frame,
0.000,154.1,-158.2,-45.7,0
0.017,142.2,-168.4,-49.8,1
0.033,134.2,-181.5,-53.5,2
0.050,124.2,-186.4,-56.3,3
0.067,117.2,-190.0,-58.3,4
0.083,114.7,-193.1,-59.3,5
0.100,113.0,-193.9,-59.8,6
0.117,113.8,-192.5,-59.4,7
0.134,118.4,-189.4,-58.0,8
0.150,124.4,-184.4,-56.0,9
0.167,132.9,-177.7,-53.2,10
0.184,142.8,-168.7,-49.8,11
0.200,154.1,-157.3,-45.6,12
0.217,165.5,-143.2,-40.9,13
0.234,177.7,-126.7,-35.5,14
0.250,187.8,-106.2,-29.5,15
0.267,196.3,-84.68,-23.3,16
0.284,209.8,-63.95,-16.9,17
0.300,215.2,-39.77,-10.5,18
0.317,214.8,-14.09,-3.8,19
0.334,215.8,10.98,2.9,20
0.351,212.0,36.92,9.9,21
0.367,205.3,61.24,16.6,22
0.384,196.6,84.05,23.1,23
0.401,186.3,104.4,29.3,24
0.417,174.2,122.1,35.0,25
0.434,162.1,136.7,40.1,26
0.451,150.0,148.9,44.8,27
0.467,139.2,158.5,48.7,28
0.484,129.7,165.9,52.0,29
0.501,121.9,170.9,54.5,30
0.517,116.2,174.4,56.3,31
0.534,112.8,175.7,57.3,32
0.551,112.5,176.6,57.5,33
0.568,113.6,174.7,57.0,34
0.584,117.6,171.7,55.6,35
0.601,123.3,168.0,53.7,36
0.618,131.3,162.4,51.0,37
0.634,141.1,154.6,47.6,38
0.651,152.0,145.2,43.7,39
0.668,164.1,132.8,39.0,40
0.684,176.1,118.1,33.8,41
0.701,187.7,100.9,28.3,42
0.718,197.9,80.73,22.2,43
0.734,205.9,58.23,15.8,44
0.751,211.8,33.79,9.1,45
0.768,214.8,8.020,2.1,46
0.785,214.7,-17.20,-4.6,47
0.801,211.9,-42.43,-11.3,48
0.818,205.6,-66.40,-17.9,49
0.835,197.5,-87.95,-24.0,50
0.851,187.0,-106.5,-29.7,51
0.868,176.8,-123.7,-35.0,52
0.885,165.4,-138.0,-39.8,53
0.901,154.1,-150.4,-44.3,54
0.918,144.6,-160.6,-48.0,55
0.935,135.4,-168.0,-51.1,56
0.951,128.6,-173.0,-53.4,57
0.968,123.5,-175.7,-54.9,58
0.985,120.7,-177.4,-55.8,59
1.002,119.9,-176.6,-55.8,60
1.018,122.5,-175.6,-55.1,61
1.035,126.7,-172.4,-53.7,62
1.052,133.5,-166.5,-51.3,63
1.068,141.4,-159.6,-48.5,64
1.085,151.7,-150.8,-44.8,65
1.102,162.4,-139.3,-40.6,66
1.118,174.6,-126.4,-35.9,67
1.135,186.6,-110.7,-30.7,68
1.152,193.7,-89.71,-24.8,69
1.168,202.9,-69.19,-18.8,70
1.185,210.1,-47.60,-12.8,71
1.202,216.5,-24.86,-6.6,72
1.218,219.5,-1.329,-0.3,73
1.235,221.8,24.11,6.2,74
1.252,210.5,47.10,12.6,75
1.269,203.5,69.72,18.9,76
1.285,194.2,91.03,25.1,77
1.302,183.7,109.1,30.7,78
1.319,173.3,125.2,35.8,79
1.335,161.8,138.5,40.6,80
