,mass A,,
t,θ,frame,
1.669,-47.2,100
1.686,-45.9,101
1.703,-44.1,102
1.719,-42.1,103
1.736,-39.7,104
1.753,-37.0,105
1.769,-34.0,106
1.786,-30.7,107
1.803,-27.1,108
1.819,-23.3,109
1.836,-19.3,110
1.853,-15.1,111
1.869,-10.8,112
1.886,-6.4,113
1.903,-1.9,114
1.920,2.6,115
1.936,7.2,116
1.953,11.6,117
1.970,16.0,118
1.986,20.3,119
2.003,24.4,120
2.020,28.3,121
2.036,32.1,122
2.053,35.4,123
2.070,38.6,124
2.086,41.4,125
2.103,43.9,126
2.120,46.0,127
2.137,47.7,128
2.153,49.0,129
2.170,50.0,130
2.187,50.6,131
2.203,50.7,132
2.220,50.4,133
2.237,49.7,134
2.253,48.7,135
2.270,47.1,136
2.287,45.2,137
2.303,43.0,138
2.320,40.4,139
2.337,37.4,140
2.354,34.3,141
2.370,30.7,142
2.387,26.9,143
2.404,22.9,144
2.420,18.8,145
2.437,14.6,146
2.454,10.1,147
2.470,5.7,148
2.487,1.1,149
2.504,-3.2,150
2.520,-7.8,151
2.537,-12.2,152
2.554,-16.4,153
2.571,-20.5,154
2.587,-24.4,155
2.604,-28.0,156
2.621,-31.5,157
2.637,-34.6,158
2.654,-37.5,159
2.671,-40.1,160
2.687,-42.2,161
2.704,-44.1,162
2.721,-45.6,163
2.737,-46.6,164
2.754,-47.4,165
2.771,-47.6,166
2.788,-47.6,167
2.804,-47.1,168
2.821,-46.3,169
2.838,-45.0,170
2.854,-43.5,171
2.871,-41.7,172
2.888,-39.4,173
2.904,-36.8,174
2.921,-34.0,175
2.938,-30.8,176
2.954,-27.4,177
2.971,-23.7,178
2.988,-19.9,179
3.005,-15.8,180
3.021,-11.6,181
3.038,-7.3,182
3.055,-2.9,183
3.071,1.6,184
3.088,6.0,185
3.105,10.4,186
3.121,14.8,187
3.138,19.0,188
3.155,23.0,189
3.171,26.8,190
3.188,30.5,191
3.205,33.9,192
3.222,37.0,193
3.238,39.8,194
3.255,42.4,195
3.272,44.5,196
3.288,46.2,197
3.305,47.6,198
3.322,48.6,199
3.338,49.2,200
3.355,49.3,201
3.372,49.2,202
3.388,48.5,203
3.405,47.5,204
3.422,46.1,205
3.439,44.3,206
3.455,42.2,207
3.472,39.7,208
3.489,37.0,209
3.505,34.0,210
3.522,30.6,211
3.539,27.0,212
3.555,23.2,213
3.572,19.2,214
3.589,15.1,215
3.605,10.8,216
3.622,6.5,217
3.639,2.1,218
3.656,-2.3,219
3.672,-6.7,220
3.689,-10.9,221
3.706,-15.2,222
3.722,-19.1,223
3.739,-23.0,224
3.756,-26.6,225
3.772,-30.0,226
3.789,-33.1,227
3.806,-35.9,228
3.822,-38.7,229
3.839,-41.0,230
3.856,-42.8,231
3.873,-44.4,232
3.889,-45.5,233
3.906,-46.3,234
3.923,-46.6,235
3.939,-46.6,236
3.956,-46.2,237
3.973,-45.5,238
3.989,-44.2,239
4.006,-42.8,240
4.023,-40.9,241
4.039,-38.8,242
4.056,-36.3,243
4.073,-33.5,244
4.090,-30.4,245
4.106,-27.0,246
4.123,-23.4,247
4.140,-19.7,248
4.156,-15.7,249
4.173,-11.6,250
4.190,-7.3,251
4.206,-2.9,252
4.223,1.3,253
4.240,5.7,254
4.256,10.0,255
4.273,14.3,256
4.290,18.3,257
4.307,22.3,258
4.323,26.0,259
4.340,29.6,260
4.357,33.0,261
4.373,36.0,262
4.390,38.8,263
4.407,41.4,264
4.423,43.4,265
4.440,45.1,266
4.457,46.4,267
4.473,47.3,268
4.490,47.8,269
4.507,48.0,270
4.524,47.7,271
4.540,47.1,272
4.557,46.1,273
4.574,44.7,274
4.590,43.0,275
4.607,40.9,276
4.624,38.6,277
4.640,35.8,278
4.657,32.9,279
4.674,29.7,280
4.690,26.2,281
4.707,22.6,282
4.724,18.7,283
4.741,14.6,284
4.757,10.5,285
4.774,6.2,286
4.791,2.0,287
4.807,-2.3,288
4.824,-6.6,289
4.841,-10.7,290
4.857,-14.8,291
4.874,-18.7,292
4.891,-22.4,293
4.907,-26.1,294
4.924,-29.5,295
4.941,-32.5,296
4.958,-35.4,297
4.974,-37.9,298
4.991,-40.1,299
5.008,-42.0,300
5.024,-43.4,301
5.041,-44.5,302
5.058,-45.2,303
5.074,-45.6,304
5.091,-45.6,305
5.108,-45.2,306
5.124,-44.4,307
5.141,-43.3,308
5.158,-41.7,309
5.174,-40.0,310
5.191,-37.8,311
5.208,-35.3,312
5.225,-32.5,313
5.241,-29.5,314
5.258,-26.1,315
5.275,-22.6,316
5.291,-18.9,317
5.308,-14.9,318
5.325,-10.9,319
5.341,-6.7,320
5.358,-2.5,321
5.375,1.8,322
5.391,6.0,323
5.408,10.2,324
5.425,14.3,325
5.442,18.4,326
5.458,22.2,327
5.475,25.8,328
5.492,29.3,329
5.508,32.7,330
5.525,35.5,331
5.542,38.1,332
5.558,40.5,333
5.575,42.5,334
5.592,44.0,335
5.608,45.3,336
5.625,46.2,337
5.642,46.6,338
5.659,46.7,339
5.675,46.4,340
5.692,45.7,341
5.709,44.7,342
5.725,43.3,343
5.742,41.6,344
5.759,39.5,345
5.775,37.2,346
5.792,34.6,347
5.809,31.7,348
5.825,28.4,349
5.842,25.1,350
5.859,21.4,351
5.876,17.6,352
5.892,13.7,353
5.909,9.7,354
5.926,5.5,355
5.942,1.4,356
5.959,-2.8,357
5.976,-7.0,358
5.992,-11.0,359
6.009,-15.0,360
6.026,-18.9,361
6.042,-22.5,362
6.059,-26.0,363
6.076,-29.2,364
6.093,-32.2,365
6.109,-34.9,366
6.126,-37.2,367
6.143,-39.3,368
6.159,-41.0,369
6.176,-42.4,370
6.193,-43.5,371
6.209,-44.1,372
6.226,-44.4,373
6.243,-44.3,374
6.259,-43.9,375
6.276,-43.1,376
6.293,-41.9,377
6.310,-40.4,378
6.326,-38.6,379
6.343,-36.4,380
6.360,-33.9,381
6.376,-31.0,382
6.393,-28.0,383
6.410,-24.7,384
6.426,-21.3,385
6.443,-17.6,386
6.460,-13.8,387
6.476,-9.7,388
6.493,-5.5,389
6.510,-1.6,390
6.527,2.6,391
6.543,6.8,392
6.560,10.8,393
6.577,14.9,394
6.593,18.7,395
6.610,22.4,396
6.627,25.9,397
6.643,29.2,398
6.660,32.4,399
6.677,35.2,400
6.693,37.7,401
6.710,39.9,402
6.727,41.8,403
6.744,43.3,404
6.760,44.4,405
6.777,45.1,406
6.794,45.5,407
6.810,45.5,408
6.827,45.1,409
6.844,44.3,410
6.860,43.2,411
6.877,41.8,412
6.894,40.0,413
6.910,38.0,414
6.927,35.6,415
6.944,33.0,416
6.961,30.0,417
6.977,26.8,418
6.994,23.5,419
7.011,19.9,420
7.027,16.1,421
7.044,12.3,422
7.061,8.3,423
7.077,4.2,424
7.094,0.1,425
7.111,-3.9,426
7.127,-8.0,427
7.144,-11.9,428
7.161,-15.8,429
7.178,-19.4,430
7.194,-23.0,431
7.211,-26.2,432
7.228,-29.3,433
7.244,-32.1,434
7.261,-34.7,435
7.278,-36.9,436
7.294,-38.9,437
7.311,-40.4,438
7.328,-41.8,439
7.344,-42.6,440
7.361,-43.2,441
7.378,-43.2,442
7.395,-43.1,443
7.411,-42.5,444
7.428,-41.6,445
7.445,-40.3,446
7.461,-38.8,447
7.478,-36.8,448
7.495,-34.7,449
7.511,-32.0,450
7.528,-29.2,451
7.545,-26.2,452
7.561,-22.9,453
7.578,-19.4,454
7.595,-15.8,455
7.612,-12.0,456
7.628,-8.1,457
7.645,-3.8,458
7.662,-0.0,459
7.678,4.0,460
7.695,8.0,461
7.712,12.0,462
7.728,15.9,463
7.745,19.6,464
7.762,23.2,465
7.778,26.6,466
7.795,29.7,467
7.812,32.7,468
