,mass A,,,,
t,x,y,θ,frame,
2.187,339.1,-355.5,-46.4,131
2.203,350.6,-344.6,-44.5,132
2.220,363.0,-331.5,-42.4,133
2.237,376.3,-316.5,-40.1,134
2.253,390.6,-299.2,-37.5,135
2.270,404.6,-279.7,-34.7,136
2.287,419.3,-257.3,-31.5,137
2.304,433.6,-233.0,-28.3,138
2.320,446.9,-206.3,-24.8,139
2.337,458.7,-177.8,-21.2,140
2.354,469.0,-147.3,-17.4,141
2.370,477.5,-115.6,-13.6,142
2.387,484.2,-82.09,-9.6,143
2.404,488.4,-46.74,-5.5,144
2.420,491.4,-8.955,-1.0,145
2.437,490.7,28.94,3.4,146
2.454,486.9,64.22,7.5,147
2.470,481.0,98.28,11.5,148
2.487,472.7,132.1,15.6,149
2.504,462.6,162.8,19.4,150
2.520,451.1,192.5,23.1,151
2.537,438.1,220.1,26.7,152
2.554,424.5,244.6,30.0,153
2.571,409.9,268.1,33.2,154
2.587,395.3,288.3,36.1,155
2.604,381.1,307.2,38.9,156
2.621,366.8,323.1,41.4,157
2.637,353.9,337.1,43.6,158
2.654,342.3,348.8,45.5,159
2.671,331.6,358.5,47.2,160
2.687,323.1,366.2,48.6,161
2.704,315.7,372.2,49.7,162
2.721,310.7,376.0,50.4,163
2.737,307.8,378.1,50.9,164
2.754,306.8,378.8,51.0,165
2.771,308.3,377.7,50.8,166
2.788,311.2,375.0,50.3,167
2.804,316.2,370.8,49.5,168
2.821,323.4,365.3,48.5,169
2.838,331.9,357.5,47.1,170
2.854,342.9,348.0,45.4,171
2.871,355.0,336.7,43.5,172
2.888,368.1,322.5,41.2,173
2.904,381.8,306.0,38.7,174
2.921,396.5,287.3,35.9,175
2.938,411.0,267.8,33.1,176
2.954,425.7,244.8,29.9,177
2.971,439.6,219.6,26.5,178
2.988,452.5,193.3,23.1,179
3.005,463.7,164.1,19.5,180
3.021,473.5,133.8,15.8,181
3.038,481.2,101.5,11.9,182
3.055,487.4,66.54,7.8,183
3.071,491.0,31.77,3.7,184
