,mass A,,
t,θ,frame,
3.505,-46.7,210
3.522,-45.9,211
3.539,-44.8,212
3.555,-43.4,213
3.572,-41.8,214
3.589,-39.8,215
3.605,-37.6,216
3.622,-34.9,217
3.639,-31.9,218
3.656,-28.6,219
3.672,-25.3,220
3.689,-22.1,221
3.706,-18.5,222
3.722,-14.7,223
3.739,-11.0,224
3.756,-7.0,225
3.772,-2.1,226
3.789,1.9,227
3.806,6.2,228
3.822,10.2,229
3.839,14.0,230
3.856,17.8,231
3.873,21.7,232
3.889,25.4,233
3.906,28.7,234
3.923,31.9,235
3.939,34.5,236
3.956,37.2,237
3.973,39.6,238
3.989,41.5,239
4.006,43.3,240
4.023,44.8,241
4.039,45.9,242
4.056,46.5,243
4.073,46.9,244
4.090,46.8,245
4.106,46.5,246
4.123,45.8,247
4.140,44.7,248
4.156,43.3,249
4.173,41.5,250
4.190,39.5,251
4.206,37.2,252
4.223,34.5,253
4.240,31.7,254
4.256,28.6,255
4.273,25.3,256
4.290,21.7,257
4.307,18.0,258
4.323,14.2,259
4.340,10.4,260
4.357,6.2,261
4.373,2.2,262
4.390,-1.9,263
4.407,-5.9,264
4.423,-10.0,265
4.440,-13.8,266
4.457,-17.5,267
4.473,-21.1,268
4.490,-24.5,269
4.507,-27.7,270
4.524,-30.8,271
4.540,-33.6,272
4.557,-36.2,273
4.574,-38.4,274
4.590,-40.5,275
4.607,-42.1,276
4.624,-43.4,277
4.640,-44.4,278
4.657,-45.0,279
4.674,-45.2,280
4.690,-45.2,281
4.707,-44.8,282
4.724,-44.1,283
4.741,-42.9,284
4.757,-41.4,285
4.774,-39.6,286
4.791,-37.5,287
4.807,-35.0,288
4.824,-32.4,289
4.841,-29.4,290
4.857,-26.2,291
4.874,-22.8,292
4.891,-19.2,293
4.907,-15.6,294
4.924,-11.8,295
4.941,-8.0,296
4.958,-4.1,297
4.974,-0.0,298
4.991,3.9,299
5.008,7.9,300
5.024,11.6,301
5.041,15.2,302
5.058,18.9,303
5.074,22.4,304
5.091,25.7,305
5.108,28.9,306
5.124,31.8,307
5.141,34.5,308
5.158,36.9,309
5.175,39.1,310
5.191,41.0,311
5.208,42.4,312
5.225,43.7,313
5.241,44.6,314
5.258,45.2,315
5.275,45.4,316
5.291,45.2,317
5.308,44.7,318
5.325,43.7,319
5.341,42.6,320
5.358,41.1,321
5.375,39.4,322
5.392,37.3,323
5.408,34.9,324
5.425,32.1,325
5.442,29.3,326
5.458,26.2,327
5.475,23.0,328
5.492,19.5,329
5.508,15.9,330
5.525,12.0,331
5.542,8.1,332
5.558,4.2,333
5.575,0.4,334
5.592,-3.5,335
5.609,-7.4,336
5.625,-11.2,337
5.642,-14.8,338
5.659,-18.4,339
5.675,-21.9,340
5.692,-25.1,341
5.709,-28.3,342
5.725,-31.1,343
5.742,-33.7,344
5.759,-36.1,345
5.775,-38.2,346
5.792,-40.0,347
5.809,-41.4,348
5.826,-42.5,349
5.842,-43.2,350
5.859,-43.6,351
5.876,-43.7,352
5.892,-43.5,353
5.909,-42.8,354
5.926,-41.9,355
5.942,-40.7,356
5.959,-39.0,357
5.976,-37.2,358
5.992,-35.0,359
6.009,-32.5,360
6.026,-29.7,361
6.043,-26.7,362
6.059,-23.6,363
6.076,-20.2,364
6.093,-16.7,365
6.109,-13.1,366
6.126,-9.5,367
6.143,-5.7,368
6.159,-1.8,369
6.176,2.1,370
6.193,5.7,371
6.209,9.5,372
6.226,13.3,373
6.243,16.9,374
6.260,20.4,375
6.276,23.7,376
6.293,26.9,377
6.310,29.8,378
6.326,32.3,379
6.343,34.8,380
6.360,37.1,381
6.376,39.0,382
6.393,40.6,383
6.410,41.8,384
6.426,42.7,385
6.443,43.4,386
6.460,43.8,387
6.477,43.7,388
6.493,43.3,389
6.510,42.5,390
6.527,41.5,391
6.543,40.3,392
6.560,38.7,393
6.577,36.7,394
6.593,34.3,395
6.610,31.9,396
6.627,29.2,397
6.643,26.3,398
6.660,23.1,399
6.677,19.7,400
6.694,16.2,401
6.710,12.7,402
6.727,8.9,403
6.744,5.1,404
6.760,1.3,405
6.777,-2.4,406
6.794,-6.3,407
6.810,-10.0,408
6.827,-13.6,409
6.844,-17.0,410
6.860,-20.3,411
6.877,-23.6,412
6.894,-26.7,413
6.911,-29.6,414
6.927,-32.3,415
6.944,-34.6,416
6.961,-36.7,417
6.977,-38.6,418
6.994,-40.0,419
7.011,-41.1,420
7.027,-41.9,421
7.044,-42.5,422
7.061,-42.6,423
7.077,-42.4,424
7.094,-41.9,425
7.111,-41.1,426
7.128,-39.9,427
7.144,-38.4,428
7.161,-36.6,429
7.178,-34.6,430
7.194,-32.2,431
7.211,-29.6,432
7.228,-26.8,433
7.244,-23.7,434
7.261,-20.5,435
7.278,-17.1,436
7.294,-13.6,437
7.311,-10.0,438
7.328,-6.3,439
7.345,-2.6,440
7.361,1.3,441
7.378,5.0,442
7.395,8.9,443
7.411,12.2,444
7.428,15.9,445
7.445,19.0,446
7.461,22.3,447
7.478,25.4,448
7.495,28.3,449
7.511,31.1,450
7.528,33.4,451
7.545,35.6,452
7.562,37.5,453
7.578,39.1,454
7.595,40.4,455
7.612,41.3,456
7.628,41.9,457
7.645,42.3,458
7.662,42.3,459
7.678,41.9,460
7.695,41.3,461
7.712,40.4,462
7.728,39.2,463
7.745,37.6,464
7.762,35.6,465
7.778,33.4,466
7.795,31.1,467
7.812,28.6,468
7.829,25.7,469
7.845,22.7,470
7.862,19.4,471
7.879,16.1,472
7.895,12.8,473
7.912,9.4,474
7.929,6.0,475
7.945,2.2,476
7.962,-1.5,477
7.979,-5.4,478
7.995,-8.9,479
8.012,-12.5,480
8.029,-15.9,481
8.046,-19.1,482
8.062,-22.4,483
8.079,-25.3,484
8.096,-28.2,485
8.112,-30.8,486
8.129,-33.2,487
8.146,-35.2,488
8.162,-37.0,489
8.179,-38.4,490
8.196,-39.5,491
8.212,-40.4,492
8.229,-40.9,493
8.246,-41.1,494
8.263,-40.9,495
8.279,-40.4,496
8.296,-39.6,497
8.313,-38.5,498
8.329,-37.1,499
8.346,-35.4,500
8.363,-33.4,501
8.379,-31.1,502
8.396,-28.6,503
8.413,-25.8,504
8.429,-22.8,505
8.446,-19.7,506
8.463,-16.4,507
8.480,-13.1,508
8.496,-9.5,509
8.513,-5.9,510
8.530,-2.3,511
8.546,1.4,512
8.563,5.2,513
8.580,8.6,514
8.596,12.1,515
8.613,15.6,516
8.630,18.5,517
8.646,21.7,518
8.663,24.7,519
8.680,27.6,520
8.697,30.0,521
8.713,32.4,522
8.730,34.4,523
8.747,36.3,524
8.763,37.9,525
8.780,39.2,526
8.797,40.1,527
8.813,40.8,528
8.830,41.1,529
8.847,41.1,530
8.863,40.7,531
8.880,40.2,532
8.897,39.2,533
8.914,38.0,534
8.930,36.5,535
8.947,34.6,536
8.964,32.5,537
8.980,30.3,538
8.997,27.7,539
9.014,25.0,540
9.030,22.2,541
9.047,18.9,542
9.064,16.7,543
9.080,13.1,544
9.097,9.7,545
9.114,6.2,546
9.131,2.4,547
9.147,-1.3,548
9.164,-5.1,549
9.181,-8.5,550
9.197,-12.0,551
9.214,-15.3,552
9.231,-18.5,553
9.247,-21.6,554
9.264,-24.6,555
9.281,-27.3,556
9.297,-29.8,557
9.314,-32.0,558
9.331,-34.0,559
9.348,-35.8,560
9.364,-37.1,561
9.381,-38.3,562
9.398,-39.1,563
9.414,-39.5,564
9.431,-39.7,565
9.448,-39.5,566
9.464,-39.1,567
9.481,-38.2,568
9.498,-37.2,569
9.514,-35.8,570
9.531,-34.1,571
9.548,-32.1,572
9.565,-29.9,573
9.581,-27.3,574
9.598,-24.7,575
9.615,-21.7,576
9.631,-18.7,577
9.648,-15.5,578
9.665,-12.2,579
9.681,-8.8,580
9.698,-5.3,581
9.715,-1.6,582
9.731,1.8,583
9.748,5.5,584
9.765,9.2,585
9.782,12.5,586
9.798,15.8,587
9.815,18.5,588
9.832,21.3,589
9.848,24.2,590
9.865,26.9,591
9.882,29.4,592
9.898,31.7,593
9.915,33.6,594
