,mass A,,,,
t,x,y,θ,frame,
2.187,96.30,-156.2,-58.4,131
2.203,103.0,-152.3,-55.9,132
2.220,111.7,-146.5,-52.7,133
2.237,121.7,-138.1,-48.6,134
2.253,132.3,-127.7,-44.0,135
2.270,143.5,-115.4,-38.8,136
2.287,154.4,-100.5,-33.1,137
2.304,164.3,-83.07,-26.8,138
2.320,172.7,-63.56,-20.2,139
2.337,178.9,-42.43,-13.3,140
2.354,182.4,-19.82,-6.2,141
2.370,183.2,2.612,0.8,142
2.387,180.7,25.48,8.0,143
2.404,175.9,48.08,15.3,144
2.420,168.3,68.62,22.2,145
2.437,159.2,87.93,28.9,146
2.454,148.4,104.8,35.2,147
2.470,137.5,119.2,40.9,148
2.487,126.3,130.8,46.0,149
2.504,115.8,140.6,50.5,150
2.521,107.8,145.6,53.5,151
2.537,100.3,151.0,56.4,152
2.554,94.51,155.1,58.6,153
2.571,90.69,157.6,60.1,154
2.587,88.95,159.0,60.8,155
2.604,89.28,159.0,60.7,156
2.621,91.35,157.6,59.9,157
2.637,95.76,155.1,58.3,158
2.654,102.8,150.8,55.7,159
2.671,110.9,145.1,52.6,160
2.687,120.8,137.4,48.7,161
2.704,131.5,127.9,44.2,162
2.721,142.0,115.4,39.1,163
2.738,152.5,101.2,33.6,164
2.754,163.1,84.33,27.3,165
2.771,169.5,64.76,20.9,166
2.788,177.9,46.31,14.6,167
2.804,183.0,25.03,7.8,168
2.821,183.4,2.805,0.9,169
2.838,178.7,-17.14,-5.5,170
2.854,182.3,-40.43,-12.5,171
2.871,176.1,-60.56,-19.0,172
2.888,165.9,-78.02,-25.2,173
2.904,157.9,-95.35,-31.1,174
2.921,144.5,-107.2,-36.6,175
2.938,134.6,-118.7,-41.4,176
2.955,125.1,-128.0,-45.7,177
2.971,116.5,-135.3,-49.3,178
2.988,109.4,-140.6,-52.1,179
3.005,103.8,-144.5,-54.3,180
3.021,100.2,-147.0,-55.7,181
3.038,97.99,-148.4,-56.6,182
3.055,98.18,-147.7,-56.4,183
3.071,100.1,-146.6,-55.7,184
3.088,104.1,-143.5,-54.0,185
3.105,110.0,-139.6,-51.8,186
3.121,117.3,-133.8,-48.8,187
3.138,125.6,-126.2,-45.1,188
3.155,135.3,-116.6,-40.8,189
3.172,144.9,-104.6,-35.8,190
3.188,155.9,-91.66,-30.5,191
3.205,164.9,-76.18,-24.8,192
