,mass A,,
t,θ,frame,
0.000,-19.0,0
0.017,-13.1,1
0.033,-7.1,2
0.050,-0.7,3
0.067,5.6,4
0.083,11.9,5
0.100,18.0,6
0.117,23.9,7
0.134,29.5,8
0.150,34.7,9
0.167,39.6,10
0.184,44.1,11
0.200,48.3,12
0.217,51.8,13
0.234,55.2,14
0.250,57.8,15
0.267,59.8,16
0.284,61.1,17
0.300,62.1,18
0.317,62.5,19
0.334,62.4,20
0.351,61.8,21
0.367,60.7,22
0.384,59.1,23
0.401,56.8,24
0.417,53.8,25
0.434,50.6,26
0.451,46.6,27
0.467,42.7,28
0.484,38.1,29
0.501,33.0,30
0.517,27.8,31
0.534,22.4,32
0.551,16.6,33
0.568,10.5,34
0.584,4.5,35
0.601,-1.0,36
0.618,-7.6,37
0.634,-13.6,38
0.651,-19.3,39
0.668,-25.0,40
0.684,-30.1,41
0.701,-35.2,42
0.718,-40.1,43
0.734,-44.5,44
0.751,-48.5,45
0.768,-52.0,46
0.785,-55.0,47
0.801,-57.4,48
0.818,-59.4,49
0.835,-60.8,50
0.851,-61.6,51
0.868,-61.9,52
0.885,-61.7,53
0.901,-60.8,54
0.918,-59.5,55
0.935,-57.5,56
0.951,-55.1,57
0.968,-52.2,58
0.985,-48.8,59
1.002,-44.9,60
1.018,-40.6,61
1.035,-35.8,62
1.052,-30.7,63
1.068,-25.4,64
1.085,-19.8,65
1.102,-14.1,66
1.118,-7.9,67
1.135,-1.9,68
1.152,3.6,69
1.168,9.2,70
1.185,15.0,71
1.202,20.8,72
1.219,26.4,73
1.235,31.5,74
1.252,36.4,75
1.269,40.9,76
1.285,44.9,77
1.302,48.6,78
1.319,51.9,79
1.335,54.6,80
1.352,56.8,81
1.369,58.5,82
1.385,59.6,83
1.402,60.2,84
1.419,60.3,85
1.436,59.8,86
1.452,58.9,87
1.469,57.3,88
1.486,55.3,89
1.502,52.6,90
1.519,49.4,91
1.536,45.6,92
1.552,42.0,93
1.569,37.5,94
1.586,32.8,95
1.602,27.8,96
1.619,22.5,97
1.636,16.8,98
1.653,11.0,99
1.669,5.3,100
1.686,0.1,101
1.703,-5.6,102
1.719,-11.4,103
1.736,-16.9,104
1.753,-22.4,105
1.769,-27.8,106
1.786,-33.0,107
1.803,-37.8,108
1.819,-42.1,109
1.836,-46.0,110
1.853,-49.4,111
1.870,-52.3,112
1.886,-54.8,113
1.903,-56.6,114
1.920,-58.0,115
1.936,-58.9,116
1.953,-59.2,117
1.970,-59.0,118
1.986,-58.4,119
2.003,-57.0,120
2.020,-55.3,121
2.036,-52.9,122
2.053,-50.2,123
2.070,-46.9,124
2.087,-43.2,125
2.103,-39.0,126
2.120,-34.4,127
2.137,-29.4,128
2.153,-24.3,129
2.170,-18.9,130
2.187,-13.4,131
2.203,-7.9,132
2.220,-1.8,133
2.237,3.2,134
2.253,8.9,135
2.270,14.6,136
2.287,20.3,137
2.304,25.5,138
2.320,30.7,139
2.337,35.3,140
2.354,39.7,141
2.370,43.7,142
2.387,47.1,143
2.404,50.2,144
2.420,52.9,145
2.437,55.0,146
2.454,56.6,147
2.470,57.7,148
2.487,58.2,149
2.504,58.2,150
2.521,57.7,151
2.537,56.6,152
2.554,55.0,153
2.571,52.9,154
2.587,50.4,155
2.604,47.3,156
2.621,43.9,157
2.637,39.9,158
2.654,35.7,159
2.671,31.1,160
2.687,26.1,161
2.704,20.9,162
2.721,15.4,163
2.737,9.8,164
2.754,4.1,165
2.771,-0.9,166
2.788,-6.6,167
2.804,-12.0,168
2.821,-17.2,169
2.838,-23.1,170
2.854,-28.1,171
2.871,-33.0,172
2.888,-37.4,173
2.904,-41.6,174
2.921,-45.2,175
2.938,-48.5,176
2.954,-51.2,177
2.971,-53.4,178
2.988,-55.1,179
3.005,-56.5,180
3.021,-57.1,181
3.038,-57.3,182
3.055,-56.9,183
3.071,-56.1,184
3.088,-54.7,185
3.105,-52.9,186
3.121,-50.5,187
3.138,-47.7,188
3.155,-44.3,189
3.171,-40.6,190
3.188,-36.4,191
3.205,-32.0,192
3.222,-27.0,193
3.238,-22.0,194
3.255,-16.8,195
3.272,-11.5,196
3.288,-6.0,197
3.305,-0.2,198
3.322,5.5,199
3.338,10.9,200
3.355,16.6,201
3.372,21.8,202
3.388,26.8,203
3.405,31.6,204
3.422,36.6,205
3.439,40.8,206
3.455,44.5,207
3.472,47.7,208
3.489,50.6,209
3.505,53.0,210
3.522,54.8,211
3.539,56.2,212
3.555,57.1,213
3.572,57.4,214
3.589,57.2,215
3.605,56.5,216
3.622,55.3,217
3.639,53.5,218
3.656,51.3,219
3.672,48.5,220
3.689,45.4,221
3.706,41.8,222
3.722,37.8,223
3.739,33.4,224
3.756,28.8,225
3.772,23.9,226
3.789,18.6,227
3.806,13.1,228
3.822,7.6,229
3.839,2.1,230
3.856,-3.2,231
3.873,-8.5,232
3.889,-13.7,233
3.906,-18.8,234
3.923,-23.8,235
3.939,-28.6,236
3.956,-33.1,237
3.973,-37.4,238
3.989,-41.1,239
4.006,-44.6,240
4.023,-47.4,241
4.056,-52.1,243
4.073,-53.6,244
4.090,-54.5,245
4.106,-55.0,246
4.123,-54.8,247
4.140,-54.3,248
4.156,-53.1,249
4.173,-51.5,250
4.190,-49.3,251
4.206,-46.7,252
4.223,-43.6,253
4.240,-40.1,254
4.256,-36.2,255
4.273,-32.0,256
4.290,-27.4,257
4.307,-22.6,258
4.323,-17.5,259
4.340,-12.2,260
4.357,-6.8,261
4.373,-1.3,262
4.390,4.1,263
4.407,9.6,264
4.423,15.0,265
4.440,19.6,266
4.457,24.3,267
4.473,29.0,268
4.490,33.3,269
4.507,37.4,270
4.524,40.8,271
4.540,44.3,272
4.557,47.3,273
4.574,49.8,274
4.590,51.6,275
4.607,53.1,276
4.624,54.2,277
4.640,54.7,278
4.657,54.7,279
